srcIP,destIP,destPt,protocol,startTime,flowct,mean_dest_bytes,stdev_dest_bytes,mean_dest_pkts,stdev_dest_pkts,mean_duration,stdev_duration,mean_intvl,stdev_intvl,mean_src_bytes,stdev_src_bytes,mean_src_pkts,stdev_src_pkts,A,C,D,F,H,I,Q,R,S,T,a,c,d,f,h,i,q,r,s,t
10.0.2.107,103.15.178.29,25,tcp,10214.57342,22,58,0,5,0,5.805662591,0.505273272,4304.895813,3938.823022,1024,0,5.181818182,0.284647842,22,0,22,22,0,0,0,0,22,0,22,0,22,22,22,0,0,0,0,0
10.0.2.107,162.159.241.52,80,tcp,10140.51099,12,428,0,4,0,114.7505377,36.14366301,8591.906905,7214.421131,439.3333333,51.59720418,6,0,12,0,12,0,0,0,0,12,12,0,12,0,12,12,12,0,0,0,0,0
10.0.2.107,88.208.211.234,80,tcp,10474.18737,20,546,33.14346774,4.15,0.250219002,95.17435435,35.55171546,5065.680204,5731.754568,390.9,75.25331401,6.1,0.127474876,20,0,20,1,0,0,0,19,20,0,20,0,20,20,20,0,0,0,0,0
10.0.2.107,85.25.176.145,80,tcp,11170.89006,18,41211.38889,8431.188058,43.83333333,9.048375304,115.6701764,34.62411009,5477.142611,4459.10911,545.5,117.0596966,18.33333333,3.45905278,18,0,18,0,0,0,0,18,18,0,18,0,18,5,18,0,0,0,0,0
10.0.2.107,201.235.253.13,80,tcp,11726.86812,15,522,0,4,0,79.30238827,26.08988699,6585.600128,7576.654544,408.7333333,53.17869871,6,0,15,0,15,0,0,0,0,15,15,0,15,0,15,15,15,0,0,0,0,0
10.0.2.107,141.101.116.83,25,tcp,12231.40431,18,59.61111111,1.521604938,5,0,5.672070222,0.161136162,5033.06228,5803.331916,1024,0,5.277777778,0.271962129,18,0,18,18,0,0,0,0,18,0,18,0,18,18,18,0,0,0,0,0
10.0.2.107,195.69.128.175,80,tcp,12837.01516,14,301,0,4,0,78.98794093,38.35339578,7236.581715,6703.578328,353.1428571,66.05317123,6,0,14,0,14,0,0,0,0,14,14,0,14,0,14,14,14,0,0,0,0,0
10.0.2.107,198.57.165.71,80,tcp,13087.01468,20,27837.05,90.72328595,27.05,0.129886983,98.37430645,35.75329215,4900.886941,7238.757449,471.95,68.15393416,11.4,0.475443563,20,0,20,0,0,0,0,20,20,0,20,0,20,20,20,0,0,0,0,0
10.0.2.107,66.135.44.34,80,tcp,13673.27796,10,34074,0,36.5,0.628214286,102.1653619,22.27472279,9342.605977,11648.14158,446,26.73892857,15.7,0.876190476,10,0,10,1,0,0,0,9,10,0,10,0,10,4,10,0,0,0,0,0
10.0.2.107,78.46.10.21,80,tcp,14228.43697,22,624.0909091,63.86627411,4.090909091,0.214316356,96.92913027,32.45670719,4335.040059,5545.46158,399.8181818,60.77814696,6.090909091,0.214316356,22,0,22,0,0,0,0,22,22,0,22,0,22,22,22,0,0,0,0,0
10.0.2.107,89.185.239.188,80,tcp,15943.90224,20,2748.85,3762.179524,5.9,3.143049116,94.52913575,39.09823843,4759.679701,4806.04473,451.25,83.74144856,6.6,0.947654228,20,0,20,0,0,0,0,20,20,0,20,0,20,20,20,0,0,0,0,0
10.0.2.107,208.131.141.238,25,tcp,16179.3999,22,58,0,5,0,5.665834636,0.169162806,4298.487865,4030.147827,1024,0,5.272727273,0.306889871,22,0,22,22,0,0,0,0,22,0,22,0,22,22,22,0,0,0,0,0
10.0.2.107,141.101.116.112,80,tcp,17333.6639,12,3360.75,0.506090669,5.25,0.331259019,8.686164917,17.4533319,7826.360537,8759.152888,434.8333333,56.09583634,6,0,12,0,12,0,0,0,0,12,12,0,12,0,12,12,12,0,0,0,0,0
10.0.2.107,199.238.181.29,80,tcp,18185.58528,15,12615,0,16.26666667,0.481703667,80.24778733,57.37726801,5378.931045,6530.976857,377.8,50.9784521,10.4,0.343383283,15,0,15,0,0,0,0,15,15,0,15,0,15,15,15,0,0,0,0,0
10.0.2.107,70.87.122.148,80,tcp,19443.90457,16,216,0,5,0,0.473284187,0.275748047,5621.841148,7527.983426,419.9375,51.51045422,5,0,16,0,16,16,0,0,0,0,16,0,16,0,16,16,16,0,0,0,0,0
10.0.2.107,202.102.85.80,25,tcp,19972.52385,4,65.25,6.645833333,5.25,0.229166667,5.5560455,0.0457785,23239.62001,11532.62295,1024,0,5.25,0.229166667,4,0,4,4,0,0,0,0,4,0,4,0,4,4,4,0,0,0,0,0
10.0.2.107,94.136.36.206,80,tcp,20355.71557,13,409.0769231,24.54066574,3.076923077,0.130523109,100.6417669,12.48120418,6796.234676,7728.614999,428,68.7523865,5.076923077,0.130523109,13,0,13,0,0,0,0,13,13,0,13,0,13,1,13,0,0,0,0,0
10.0.2.107,222.151.238.42,80,tcp,20634.39082,14,1443,0,5,0,103.8444712,32.17355864,6424.410699,4149.523626,394.8571429,52.95359521,6,0,14,0,14,0,0,0,0,14,14,0,14,0,14,14,14,0,0,0,0,0
10.0.2.107,91.121.39.244,80,tcp,21077.4478,20,567.55,69.9209019,4.1,0.226440632,73.84645485,31.10849797,4513.04377,5718.470785,459.45,60.56908029,6.1,0.226440632,20,0,20,0,0,0,0,20,20,0,20,0,20,20,20,0,0,0,0,0
10.0.2.107,108.166.119.110,80,tcp,21808.78421,24,370.7916667,18.12414846,4.083333333,0.102107879,80.39652554,49.69664779,3475.450905,3838.725634,406.875,60.43399657,6.041666667,0.051053939,24,0,24,0,0,0,0,24,24,0,24,0,24,24,24,0,0,0,0,0
10.0.2.107,195.56.55.116,80,tcp,25922.88032,16,11760,0,15.5,0.445344413,103.5955342,35.67511475,5122.824157,6116.691457,411.5,37.14129898,10.5,0.431932824,16,0,16,0,0,0,0,16,16,0,16,0,16,16,16,0,0,0,0,0
10.0.2.107,210.172.144.248,80,tcp,27966.15988,24,10920,0,12.66666667,0.666402166,89.25734621,32.09478103,3406.713648,3844.006531,385.875,52.56548054,9.041666667,0.44078607,24,0,24,0,0,0,0,24,24,0,24,0,24,24,24,0,0,0,0,0
10.0.2.107,205.186.179.176,80,tcp,28749.94403,16,23704,25.55283605,20.3125,0.374860816,79.80390344,33.88260725,4615.737073,3489.890748,451.75,38.01149267,11.5,0.600282183,16,0,16,0,0,0,0,16,16,0,16,0,16,16,16,0,0,0,0,0
10.0.2.107,108.162.197.118,80,tcp,31464.17719,5,264,0,4,0,101.7671646,17.88927655,18210.76578,13868.74193,449.6,46.02,6,0,5,0,5,0,0,0,0,5,5,0,5,0,5,5,5,0,0,0,0,0
10.0.2.107,208.97.168.178,25,tcp,33932.33397,16,58,0,5,0,5.866661125,0.401350078,4390.521287,4083.565416,1024,0,5.125,0.147220661,16,0,16,16,0,0,0,0,16,0,16,0,16,16,16,0,0,0,0,0
10.0.2.107,74.86.66.122,80,tcp,43200.22393,9,23243.11111,17.85485009,34.11111111,0.301366843,110.0993101,24.3637051,6765.954023,5732.699816,375.6666667,52.1526455,20.22222222,0.282363316,9,0,9,0,0,0,0,9,9,0,9,0,9,2,9,0,0,0,0,0
10.0.2.107,68.168.112.98,80,tcp,43601.10144,2,17385.5,7.75,20.5,0.25,1.399346,0.408873,43222.84855,0,866,13,10,0.5,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
10.0.2.107,95.85.15.57,80,tcp,43603.17547,2,636,0,5,0,0.6578005,0.19868525,43226.01452,0,774,4,5,0,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
10.0.2.107,199.83.130.50,80,tcp,43603.46186,1,978,0,5,0,0.056545,0,0,0,814,0,5,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
10.0.2.107,162.159.244.192,80,tcp,43603.55177,1,7498,0,8,0,0.247105,0,0,0,860,0,7,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0
10.0.2.107,37.187.20.229,80,tcp,43603.82064,1,366,0,5,0,0.044605,0,0,0,803,0,5,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
10.0.2.107,66.33.213.228,80,tcp,43601.70193,4,502,4,4,0,6.1468045,1.446967583,14408.57214,20375.76308,518,211,6,0,4,0,4,0,0,0,0,4,4,0,4,0,4,4,4,0,0,0,0,0
10.0.2.107,74.125.196.26,25,tcp,43604.6313,3,19.33333333,12.88888889,1.333333333,0.888888889,1.068832333,0.788633611,7.5113775,1.4900695,0,0,2,0.5,1,0,0,1,0,0,0,0,2,0,1,0,1,1,1,0,0,0,0,0
10.0.2.107,141.101.117.223,80,tcp,43604.39203,1,3495,0,6,0,0.248527,0,0,0,826,0,6,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0
10.0.2.107,141.101.117.121,80,tcp,43604.68541,1,3353,0,5,0,0.034195,0,0,0,869,0,6,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0
10.0.2.107,89.221.250.12,80,tcp,43604.66149,1,0,0,4,0,0.080505,0,0,0,728,0,5,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
10.0.2.107,94.100.176.20,25,tcp,43604.63028,2,58,0,4,0,0.408193,0.102199,43216.81522,0,0,0,4,0,2,0,0,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
10.0.2.107,50.97.221.19,80,tcp,43605.38343,2,188,0,5,0,1.314776,0.024027,43214.28254,0,791,18,5,0,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
10.0.2.107,50.62.125.1,80,tcp,43607.57989,2,654,0,5,0,0.134566,0.05204,43206.71818,0,782,12,5,0,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
10.0.2.107,210.48.67.144,80,tcp,43606.86214,1,912,0,5,0,0.80372,0,0,0,772,0,5,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
10.0.2.107,208.113.225.142,80,tcp,43607.47189,1,532,0,5,0,0.929804,0,0,0,198,0,5,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
10.0.2.107,69.94.124.47,80,tcp,43607.69751,1,2440,0,6,0,1.446169,0,0,0,781,0,5,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
10.0.2.107,213.247.43.95,80,tcp,43606.7628,1,440,0,4,0,2.38111,0,0,0,756,0,6,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0
10.0.2.107,149.126.77.93,80,tcp,43609.22506,2,809.5,94.75,5,0,0.1360385,0.05166875,43216.90482,0,881,40.5,5,0,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
10.0.2.107,68.171.36.109,80,tcp,43607.88084,2,4169,0,6,0,1.7105835,0.01465975,43212.57639,0,791,24,6,0,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
10.0.2.107,178.159.246.76,80,tcp,43610.14251,8,0,0,0,0,1.50027625,1.167379551,6178.376697,15114.3246,0,0,1.5,0.388988095,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
10.0.2.107,192.64.112.193,80,tcp,43609.57909,2,188,0,5,0,1.9152465,0.41490225,43212.64051,0,823,1,5,0,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
10.0.2.107,208.113.187.143,80,tcp,43609.76931,1,545,0,4,0,5.007584,0,0,0,805,0,6,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0
10.0.2.107,85.13.138.158,80,tcp,43609.4319,1,426,0,4,0,5.345109,0,0,0,825,0,6,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0
10.0.2.107,59.106.13.131,80,tcp,43608.08032,2,1801,0,5,0,7.749585,0.5263985,43217.42395,0,761,14,6,0,2,0,2,0,0,0,0,2,2,0,2,0,2,2,2,0,0,0,0,0
10.0.2.107,184.168.233.1,80,tcp,43607.62676,2,212,0,4,0,8.307603,0.5785765,43206.93325,0,759,10,6,0,2,0,2,0,0,0,0,2,2,0,2,0,2,2,2,0,0,0,0,0
10.0.2.107,81.88.57.68,80,tcp,43607.36224,2,14233,0,14,0,5.5519585,0.93155725,43218.12214,0,804,21,10,0,2,0,2,0,0,0,0,2,2,0,2,0,2,2,2,0,0,0,0,0
10.0.2.107,208.113.149.173,80,tcp,43606.53747,1,502,0,4,0,8.239941,0,0,0,821,0,6,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0
10.0.2.107,46.30.212.230,80,tcp,43606.24614,2,435,0,4,0,8.7318035,0.10021825,43219.12853,0,825,4,6,0,2,0,2,0,0,0,0,2,2,0,2,0,2,2,2,0,0,0,0,0
10.0.2.107,174.143.71.146,80,tcp,43602.48793,2,11076.5,18.25,13.5,0.25,11.9193075,0.18529775,43225.4847,0,225.5,15.25,9.5,0.25,2,0,2,0,0,0,0,2,2,0,2,0,2,2,2,0,0,0,0,0
10.0.2.107,162.159.241.12,80,tcp,43600.24821,4,0,0,4,0,15.77969875,0.270583312,14404.8999,20368.2014,759,0.75,5,0,4,0,4,4,0,0,0,0,4,0,4,0,0,4,4,0,0,0,0,0
10.0.2.107,85.233.160.22,80,tcp,43611.8958,2,223,0,5,0,2.0641465,0.99972525,43204.78533,0,795,14,5,0,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
10.0.2.107,173.0.131.15,80,tcp,43615.9743,4,9313,5867.458333,12.75,5.1875,5.1120415,3.085211042,14400.50838,20363.94983,222,13.75,8.25,2.229166667,4,0,4,4,0,0,0,1,4,0,4,0,4,4,4,0,0,1,0,0
10.0.2.107,222.239.78.139,80,tcp,43611.52223,1,430,0,4,0,8.499426,0,0,0,779,0,6,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0
10.0.2.107,188.252.27.130,80,tcp,43611.37496,1,372,0,4,0,8.646791,0,0,0,839,0,6,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0
10.0.2.107,192.138.20.228,80,tcp,43610.38061,2,9878.5,1.75,13.5,0.75,8.7718275,0.43470475,43205.7408,0,788,8,9.5,0.25,2,0,2,0,0,0,0,2,2,0,2,0,2,2,2,0,0,0,0,0
10.0.2.107,116.251.204.207,80,tcp,43609.45815,2,1136,0,4,0,20.3039145,0.69799275,43205.94107,0,787,2,6,0,2,0,2,0,0,0,0,2,2,0,2,0,2,2,2,0,0,0,0,0
10.0.2.107,186.202.95.77,25,tcp,43635.57414,1,58,0,3,0,0.000901,0,0,0,32,0,4,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
10.0.2.107,186.202.95.77,443,tcp,43635.59248,122150,0,0,3.999738027,0.000446524,0.519789694,0.082063657,0.520459599,0.217151282,31.99790422,0.003572195,5.000188293,0.000996931,122142,0,122142,122142,0,0,0,0,122146,0,122142,0,0,122142,122142,0,0,0,0,0
10.0.2.107,193.0.14.129,53,udp,43635.57436,1,509,0,1,0,0.014537,0,0,0,21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.0.2.107,192.58.128.30,53,udp,43635.5892,2,378.5,22.25,1,0,0.0029255,9.78E-05,43242.87286,0,20.5,0.25,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
10.0.2.107,79.98.23.30,80,tcp,43608.41846,1,0,0,4,0,60.087565,0,0,0,826,0,5,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
10.0.2.107,141.101.116.83,80,tcp,43623.56964,5,33243,7139.8,33.2,6.906666667,106.6081404,27.0040541,13156.8161,13170.57767,549.4,144.28,16,2.316666667,5,0,5,0,0,0,0,5,5,0,5,0,5,5,5,0,0,0,0,0
10.0.2.107,108.162.199.72,80,tcp,43607.36199,3,9238.333333,3834.722222,11.66666667,4.611111111,32.362519,13.82875833,21606.40239,21600.02329,570.3333333,250.3888889,7,2.666666667,2,0,2,0,0,0,0,2,2,0,2,0,2,2,2,0,0,1,0,0
10.0.2.107,213.186.33.3,80,tcp,43610.08149,3,5276.666667,2198.611111,8,3,48.099322,20.02308517,21602.97444,21600.73131,556.6666667,228.2777778,5.333333333,1.888888889,2,0,2,0,0,0,0,1,2,0,2,0,2,2,2,0,0,1,0,0
10.0.2.107,62.233.107.131,80,tcp,43603.88298,2,9886,4943,9,4.5,65.0448515,32.52242575,43209.90561,0,395,197.5,5,2,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0
10.0.2.107,199.73.58.66,80,tcp,43610.0102,2,7464,3732,9,4.5,64.8521005,32.42605025,43203.77715,0,402,201,5,2,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0
10.0.2.107,67.18.185.98,80,tcp,43607.69793,3,19118.66667,7966.111111,21,8.666666667,89.00892267,37.03349311,21609.55551,21596.53402,531.6666667,228.4444444,9.333333333,3.555555556,2,0,2,0,0,0,0,1,2,0,2,0,2,2,2,0,0,0,0,0
10.0.2.107,95.110.200.253,80,tcp,43607.69692,3,4554.666667,1897.777778,9.333333333,3.888888889,89.28887667,37.02425028,21608.70898,21597.38166,1072,436.6666667,7.666666667,2.777777778,2,0,2,0,0,0,0,1,2,0,2,0,2,2,2,0,0,0,0,0
10.0.2.107,89.185.237.16,25,tcp,45551.11894,2,58,0,5,0,5.607904,0.050269,838.946468,0,1024,0,5,0,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
10.0.2.107,89.185.237.16,80,tcp,48423.2605,4,176.25,132.1875,1.25,0.854166667,35.11334325,26.21031173,10.35143033,1.241521738,92.75,69.5625,2.5,1.083333333,1,0,1,0,0,0,0,2,3,0,1,0,1,1,2,0,0,0,0,0
10.0.2.107,202.102.85.80,80,tcp,58143.26628,4,461,0,4,0,130.4469405,49.15240779,12046.85721,3364.752326,452.5,22.25,6,0,4,0,4,0,0,0,0,4,4,0,4,0,4,4,4,0,0,0,0,0
10.0.2.107,14.63.168.164,80,tcp,86818.99794,1,463,0,5,0,0.623833,0,0,0,790,0,5,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
10.0.2.107,74.125.193.27,25,tcp,86821.44677,1,58,0,3,0,31.494111,0,0,0,0,0,4,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
10.0.2.107,74.125.136.27,25,tcp,86852.94066,1,58,0,4,0,2.8094,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
10.0.2.107,162.159.250.52,80,tcp,86819.63621,1,9936,0,10,0,51.140839,0,0,0,842,0,8,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0
10.0.2.107,118.67.90.160,25,tcp,86878.4373,1,58,0,3,0,0.204775,0,0,0,32,0,4,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
10.0.2.107,118.67.90.160,443,tcp,86878.64233,29834,0,0,3.999530737,0.000593558,0.680698779,0.195953243,0.681470545,0.339353894,31.99678219,0.004212323,5.000536301,0.002452903,29831,0,29831,29830,0,0,0,0,29831,0,29831,0,0,29830,29831,0,0,0,0,0
10.0.2.107,192.5.5.241,53,udp,86878.43763,1,509,0,1,0,0.003319,0,0,0,21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.0.2.107,97.74.42.79,80,tcp,86818.02377,1,20734,0,18,0,132.414999,0,0,0,780,0,9,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
10.0.2.107,108.162.198.150,80,tcp,104703.82,2,635.5,37.25,4,0,109.331144,3.0485935,2270.607075,0,428,33,6,0,2,0,2,0,0,0,0,2,2,0,2,0,2,2,2,0,0,0,0,0
10.0.2.107,108.162.199.150,80,tcp,105502.467,1,561,0,4,0,120.142718,0,0,0,388,0,6,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0
